id,x,y,z,tonn,blockvalue,destination,Au (oz/ton),Ag (oz/ton),Cu %
32911,18,48,22,34320,-64760,2,0.011875,0.9609999999999999,0.021
31063,18,48,24,34320,-53282,2,0.013375000000000001,0.9609999999999999,0.01875
29120,18,48,26,38064,241811,1,0.0308155737704918,0.8850901639344262,0.06340163934426228
27068,18,48,28,14742,92012,1,0.029333333333333333,0.8630000000000001,0.079
37202,18,50,16,17035.2,-27902,2,0.014249999999999997,1.074,0.0105
36010,18,50,18,30903.6,-60391,2,0.009428571428571429,0.8490000000000001,0.006857142857142857
34595,18,50,20,35193.55,-68095,2,0.0068710107391837414,0.8626525016657881,0.010121895915586803
32955,18,50,22,34288.8,-65658,2,0.0074922656960873515,0.9465796178343947,0.015348953594176522
31111,18,50,24,34007.979999999996,-64444,2,0.008761469219871336,0.9609999999999999,0.016621560292613677
29155,18,50,26,37705.2,110297,1,0.023638808440215143,0.8853003723624328,0.04762556888705006
27086,18,50,28,9469.2,71313,1,0.032405271828665566,0.863,0.0885304777594728
36668,19,52,17,4258.8,-8389,2,0.012,1.074,0.008
36047,18,52,18,17503.2,-34216,2,0.01174777183600713,0.9037459893048128,0.00672994652406417
34635,18,52,20,34787.950000000004,-67310,2,0.006626905293355887,0.8489999999999999,0.010812107640720423
32999,18,52,22,34382.38,-65839,2,0.006480943727572089,0.9178566317980313,0.01606669549926445
31156,18,52,24,33851.979999999996,-62594,2,0.008248848664095866,0.9610000000000002,0.017511523698170686
29180,18,52,26,36301.2,17684,1,0.01779845294370434,0.9089045981951009,0.03727889987107865
27102,18,52,28,18579.6,138225,1,0.034361041141897565,0.8630000000000001,0.05846515533165406
24974,18,53,30,4227.6,14873,1,0.03,0.863,0
35402,19,54,19,4414.8,-8608,2,0.012,0.849,0.004
33882,18,54,20,22074.0,-42688,2,0.0074,0.8490000000000001,0.007600000000000001
33041,18,54,22,35068.78,-67154,2,0.006118771739421788,0.8764020869844915,0.010953732921418994
31200,18,54,24,34319.969999999994,-63493,2,0.009000001748253278,0.961,0.019250006920169222
29202,18,54,26,34319.99,72089,1,0.020499998980186184,0.961,0.04924999919871772
27117,18,54,28,38625.6,171206,1,0.028440630048465268,0.8630000000000001,0.039947495961227784
24983,18,54,30,12682.800000000001,83869,1,0.03666666666666667,0.8630000000000001,0.0
33081,18,56,22,8829.6,-16908,2,0.005,0.849,0.0035000000000000005
31243,18,56,24,25739.989999999998,-48776,2,0.007500000194250271,0.9609999999999999,0.022666667702668102
29228,18,56,26,34319.99,14883,1,0.01724999832459159,0.961,0.053499991695801774
27134,18,56,28,36566.4,12905,1,0.020912116040955633,0.8629999999999999,0.02432380546075085
25002,18,56,30,35880.0,580012,1,0.05627478260869565,0.863,0.012463043478260868
22889,18,56,32,19297.2,328770,1,0.055572352465642676,0.863,0.024453516572352466
30257,19,58,25,4289.99,-8108,2,0.007,0.961,0.018
28217,18,58,26,20982,-29378,2,0.013000000000000001,0.9609999999999999,0.03241635687732342
27162,18,58,28,30934.800000000003,-55923,2,0.012082702975289966,0.863,0.00915632879475542
25026,18,58,30,34507.2,591426,1,0.05970886075949368,0.8630000000000001,0.0046993670886075955
22907,18,58,32,38594.4,1018074,1,0.07609579628132579,0.863,0.017136620856911883
20774,18,58,34,31886.4,3633,1,0.017857142857142856,0.8630000000000001,0.0031428571428571426
18635,18,58,36,12760.8,-21494,2,0.006425427872860635,0.9678141809290954,0.002286063569682152
27193,18,60,28,8361.6,-15510,2,0.008988805970149255,0.9114514925373135,0.006427238805970148
25055,18,60,30,25365.6,176451,1,0.03183333333333334,0.9446666666666669,0.0
22937,18,60,32,34148.399999999994,-61973,2,0.0,1.0753184102329836,0.0012005481955230698
20800,18,60,34,35131.200000000004,-63052,2,0.0,0.9809307282415631,0.0016856127886323267
18643,18,60,36,34039.2,-60424,2,0.0,0.9605609532538956,0.004007332722273145
16542,18,60,38,28485.6,-50011,2,0.0,1.026,0.00599014238773275
22973,18,62,32,8455.2,-15345,2,0.0,1.108,0.0
20832,18,62,34,31652.4,-56782,2,0.0,0.9938920650566783,0.0012419911286347953
18669,18,62,36,36254.4,-64360,2,0.0,0.9376265060240964,0.003924698795180722
16564,18,62,38,33196.799999999996,-58256,2,0.0,1.0260000000000002,0.012250000000000004
17638,18,64,36,13977.6,-24787,2,0.0,0.9113906249999999,0.000703125
16585,18,64,38,33196.799999999996,-58256,2,0.0,1.0260000000000002,0.009375
7359,20,4,46,21840,-28609,1,0.0,1.108,0.0
5966,21,5,48,3120,-4087,1,0,1.108,0
8265,20,6,44,6240,-8174,1,0.0,1.108,0.0
7388,20,6,46,24960,-32696,1,0.0,1.108,0.0
5984,20,6,48,21840,-28609,1,0.0,1.108,0.0
11336,20,8,42,15600,-20435,1,0.0,1.108,0.0
9275,20,8,44,24960,-32696,1,0.0,1.108,0.0
7436,20,8,46,24960,-32696,1,0.0,1.108,0.0
6036,20,8,48,24960,-32696,1,0.0,1.108,0.0
4824,20,8,50,6240,-8174,1,0.0,1.108,0.0
16608,21,11,37,3978,-7041,2,0.013,0.975,0.032
15540,20,10,38,14195.99,-22176,2,0.007005493804940691,1.0334615796432656,0.015131863293789303
13415,20,10,40,24960,-32696,1,0.0,1.108,0.0
11361,20,10,42,24960,-32696,1,0.0,1.108,0.0
9339,20,10,44,24960,-32696,1,0.0,1.108,0.0
7501,20,10,46,24960,-32696,1,0.0,1.108,0.0
6104,20,10,48,24960,-32696,1,0.0,1.108,0.0
4860,20,10,50,12480,-16348,1,0.0,1.108,0.0
20930,20,13,33,4555.2,-5908,1,0.016,1.046,0.029
19850,20,12,34,33306,-59785,2,0.006032786885245903,0.9854754098360655,0.027159250585480094
17690,20,12,36,32447.98,-57592,2,0.006249998613164825,0.9749999999999999,0.021500006471897478
15559,20,12,38,30185.969999999994,-50237,2,0.006607233426654834,1.0024935673758373,0.019537459289862148
13456,20,12,40,24960,-32696,1,0.0,1.108,0.0
11432,20,12,42,24960,-32696,1,0.0,1.108,0.0
9422,20,12,44,24960,-32696,1,0.0,1.108,0.0
7577,20,12,46,24960,-32696,1,0.0,1.108,0.0
6180,20,12,48,24960,-32696,1,0.0,1.108,0.0
4931,20,12,50,15600,-20435,1,0.0,1.108,0.0
20936,20,14,32,27190.8,-39993,2,0.012639127940332758,1.0354090648307517,0.06285656913367757
19870,20,14,34,33446.4,-60038,2,0.00746641791044776,0.9943395522388059,0.04113432835820895
17731,20,14,36,32448,-57592,2,0.005625000000000001,0.9749999999999999,0.019875000000000004
15613,20,14,38,32291.969999999994,-56668,2,0.007130433974762148,0.9750000000000002,0.02154105277565909
13530,20,14,40,30357.58,-50055,2,0.0035981474807939232,1.0023381475071464,0.023214278608505685
11519,20,14,42,24960,-32696,1,0.0,1.108,0.0
9513,20,14,44,24960,-32696,1,0.0,1.108,0.0
7658,20,14,46,24960,-32696,1,0.0,1.108,0.0
6259,20,14,48,21840,-28609,1,0.0,1.108,0.0
25146,20,16,28,19032,16355,1,0.018131147540983605,0.9959590163934424,0.07875409836065574
24096,20,16,30,37159.2,47137,1,0.020341729638958857,1.046,0.061340890008396314
22012,20,16,32,35443.200000000004,-61387,2,0.011654929577464787,1.02975,0.05060211267605633
19909,20,16,34,33446.4,-60038,2,0.007694029850746268,0.9943395522388059,0.03136940298507463
17780,20,16,36,32448,-57592,2,0.0036249999999999998,0.9749999999999999,0.023000000000000003
15681,20,16,38,32369.989999999998,-56807,2,0.002756624886198606,0.9749999999999999,0.020146983981150446
13614,20,16,40,31824,-55208,2,0.0,0.975,0.022375
11607,20,16,42,30108,-49146,2,0.0,1.0025647668393782,0.024046632124352336
9605,20,16,44,24960,-32696,1,0.0,1.108,0.0
7753,20,16,46,15600,-20435,1,0.0,1.108,0.0
27270,21,19,27,4290,-8022,2,0.011,0.824,0.046
25172,20,18,28,29484,-16590,1,0.013166666666666667,1.046,0.09700000000000002
24130,20,18,30,38953.2,9009,1,0.01702763315979175,1.0460000000000003,0.06675610732879454
22059,20,18,32,36660.0,-65052,2,0.010963404255319147,1.038144680851064,0.03821617021276596
19962,20,18,34,33805.2,-57037,2,0.008295800646054455,0.9948878634056298,0.02022704199353946
17839,20,18,36,32448,-57592,2,0.0055000000000000005,0.9749999999999999,0.013125
15750,20,18,38,32448,-56944,2,0.004750000000000001,0.9749999999999999,0.020499999999999997
13698,20,18,40,32292,-56022,2,0.004384057971014492,0.9749999999999999,0.027021739130434784
11696,20,18,42,19968,-34264,2,0.001015625,0.975,0.023964843750000003
9699,20,18,44,3978,-6762,2,0,0.975,0.023
33164,20,20,20,8580,-16558,2,0.0115,0.824,0.042
32280,20,20,22,17159.989999999998,-32858,2,0.007750000437063192,0.824,0.038000007575761996
30329,20,20,24,34319.99,-65035,2,0.008125000327797298,0.8239999999999998,0.0386250039699895
28321,20,20,26,35568,-66682,2,0.008706140350877193,0.8853421052631577,0.051942982456140346
26246,20,20,28,39312,-40343,1,0.011875000000000002,1.0460000000000003,0.09574999999999999
24179,20,20,30,39312,-31100,1,0.013374999999999998,1.0460000000000003,0.083
22120,20,20,32,39312,-71348,2,0.008875000000000001,1.0460000000000003,0.06112500000000001
20029,20,20,34,36254.4,-65081,2,0.007897590361445782,1.0134939759036146,0.025481927710843375
17911,20,20,36,33103.2,-58755,2,0.0055014137606032056,0.9750000000000001,0.009495758718190389
15828,20,20,38,32447.989999999998,-56944,2,0.006749999614768126,0.975,0.028000001232741996
13782,20,20,40,20280,-35244,2,0.0056,0.975,0.039999999999999994
33994,20,22,20,34320,-62679,2,0.014750000000000001,0.824,0.036750000000000005
32293,20,22,22,34319.97,-65716,2,0.007250000509907205,0.8239999999999998,0.03675001376749455
30358,20,22,24,34319.97,-65034,2,0.007500000437063318,0.8239999999999998,0.039000008158515294
28372,20,22,26,35567.979999999996,-14549,2,0.012041669501613532,0.885342139756039,0.05019299071805597
26302,20,22,28,38063.99,-52981,2,0.010727459995654685,0.9959590615697409,0.0806352571025791
24241,20,22,30,39312,14483,1,0.014875,1.0460000000000003,0.10449999999999998
22188,20,22,32,39312,10706,1,0.0135,1.0460000000000003,0.11099999999999999
20101,20,22,34,38547.6,-69195,2,0.009824362606232293,1.0383569405099151,0.03773087818696883
17987,20,22,36,35489.990000000005,-51684,2,0.00996923132410012,1.0044923160023431,0.021723079099205157
15908,20,22,38,32291.949999999997,-56668,2,0.01,0.9750000000000001,0.04684540295646439
13867,20,22,40,20045.949999999997,-34837,2,0.009198443575884407,0.975,0.026186770395017447
36165,21,25,17,4414.8,17163,1,0.031,0.874,0.037
34791,20,24,18,17409.59,8130,1,0.023796594865243808,0.8493584087850432,0.0354139816043916
34011,20,24,20,34320,-62818,2,0.015374999999999998,0.824,0.04725
32328,20,24,22,34320,-65716,2,0.007625,0.824,0.030750000000000003
30409,20,24,24,34319.97,-65035,2,0.0068750004734852614,0.8239999999999998,0.03387500076486081
28431,20,24,26,35567.99,-44091,2,0.008883772459450198,0.8853421225095935,0.043427630855721676
26365,20,24,28,39312,-49382,2,0.011000000000000001,1.0460000000000003,0.08175
24308,20,24,30,39312,61772,1,0.016,1.0460000000000003,0.13
22259,20,24,32,39312,247035,1,0.016249999999999997,1.0460000000000003,0.299
20176,20,24,34,39312,-2956,2,0.0055000000000000005,1.0460000000000003,0.149125
18066,20,24,36,37783.2,-67066,2,0.0,1.030404624277457,0.024887283236994222
15990,20,24,38,32292,-56670,2,0.0,0.9749999999999998,0.08097584541062802
13949,20,24,40,11934,-20763,2,0.0,0.975,0.11233333333333335
36775,20,26,16,35318.4,164414,1,0.03275,0.8739999999999998,0.036
35504,20,26,18,35318.4,42036,1,0.024250000000000004,0.8739999999999998,0.0425
34047,20,26,20,34320,-60358,2,0.014499999999999997,0.824,0.048625
32369,20,26,22,34319.979999999996,-65716,2,0.008250000728438654,0.824,0.03537501041667274
30469,20,26,24,34319.969999999994,-65035,2,0.006624999672202513,0.8240000000000001,0.025874993189096616
28495,20,26,26,34944,-65515,2,0.006439732142857144,0.8552187499999999,0.03142633928571429
26432,20,26,28,39312,-39320,2,0.008625,1.0460000000000003,0.093375
24379,20,26,30,39312,15480,1,0.012125000000000002,1.0460000000000003,0.124
22334,20,26,32,39312,334852,1,0.015875,1.0460000000000003,0.38925
20252,20,26,34,39312,92968,2,0.00725,1.0460000000000003,0.233375
18143,20,26,36,37783.2,-67066,2,0.0,1.030404624277457,0.028690751445086704
16066,20,26,38,24336,-31930,2,0.008166666666666666,0.975,0.06116666666666666
37361,21,29,15,4414.8,22016,1,0.034,0.874,0.035
36801,20,28,16,30903.58,231862,1,0.03928571252909857,0.874,0.03928571705931805
35542,20,28,18,34944.0,47486,1,0.023934375,0.8555848214285713,0.05262589285714285
34094,20,28,20,34320,-61737,2,0.0135,0.824,0.054625
32421,20,28,22,34319.979999999996,-65716,2,0.009000001165501844,0.824,0.0243750054632899
30531,20,28,24,34319.96,-65032,2,0.006374999562936555,0.824,0.021875000437063443
28561,20,28,26,34320,-64348,2,0.0055,0.824,0.021750000000000002
26502,20,28,28,37440,174088,1,0.009429166666666666,0.9696874999999999,0.28960208333333326
24453,20,28,30,39312,221561,1,0.01125,1.0460000000000003,0.34012499999999996
22412,20,28,32,39312,269001,1,0.014124999999999999,1.0460000000000003,0.33849999999999997
20320,20,28,34,24570,78384,1,0.0108,1.046,0.2228
39138,21,31,11,4258.8,-8645,2,0.013,1.074,0.037
38337,20,30,12,13244.400000000001,-26663,2,0.013999999999999999,0.8573333333333332,0.04866666666666666
37376,20,30,14,30903.59,87509,1,0.02771428691618029,0.8597142891812893,0.03214285621832286
36833,20,30,16,35318.4,218285,1,0.03525,0.8614999999999999,0.032499999999999994
35591,20,30,18,34444.8,58530,1,0.023655344202898547,0.8986603260869563,0.04582110507246377
34147,20,30,20,34320,-45921,2,0.014374999999999999,0.8924999999999998,0.0355
32478,20,30,22,34319.97,-65716,2,0.008500001311189956,0.8924999800407749,0.017625002585957974
30593,20,30,24,34319.95,-65032,2,0.006499999562936428,0.8924999800407635,0.016500001602566438
28627,20,30,26,34320,-64348,2,0.00525,0.8924999999999998,0.019875000000000004
26572,20,30,28,38064,121874,1,0.011696721311475412,0.9405245901639343,0.21521311475409838
24527,20,30,30,39312,347303,1,0.014000000000000002,0.9544999999999999,0.4265
22488,20,30,32,39312,287035,1,0.013124999999999998,0.9544999999999999,0.381
20387,20,30,34,19656,11929,1,0.01125,0.9545000000000001,0.17925000000000002
39476,20,32,10,17347.2,-29865,2,0.012745503597122303,0.959476618705036,0.053281474820143886
38763,20,32,12,35318.4,-71160,2,0.013749999999999998,0.849,0.033125
37902,20,32,14,35318.39,26929,1,0.02287499968146906,0.849,0.024374999539899755
36870,20,32,16,34944.0,162540,1,0.03002142857142857,0.8902499999999999,0.031087053571428568
35642,20,32,18,34319.99,55178,1,0.021499999562936935,0.961,0.04212499828816967
34202,20,32,20,34320,-57377,2,0.01325,0.9609999999999999,0.031375
32536,20,32,22,34319.969999999994,-65716,2,0.008000000874126641,0.961,0.01800000291375546
30656,20,32,24,34319.97,-65033,2,0.006249999344405022,0.961,0.017000000874126633
28693,20,32,26,34320,-64348,2,0.00475,0.9609999999999999,0.027750000000000004
26642,20,32,28,38688,-9584,2,0.012239919354838709,0.8738669354838708,0.11672379032258064
24591,20,32,30,39312,180012,1,0.013125000000000001,0.863,0.3163750000000001
22553,20,32,32,39312,462013,1,0.014125,0.863,0.523625
20446,20,32,34,39312,21723,1,0.0095,0.863,0.23424999999999999
39497,20,34,10,17347.2,-21977,2,0.013745503597122302,0.959476618705036,0.0712455035971223
38794,20,34,12,35318.4,-66447,2,0.014750000000000001,0.849,0.029375000000000002
37940,20,34,14,35318.39,16323,1,0.022374999539899756,0.849,0.021749997097829207
36909,20,34,16,34444.8,186104,1,0.031010869565217387,0.9466449275362316,0.03144021739130435
35690,20,34,18,34319.979999999996,63646,1,0.022374999635780678,0.961,0.0443749987616543
34253,20,34,20,34320,-51577,2,0.014124999999999999,0.9609999999999999,0.02775
32591,20,34,22,34319.99,-65716,2,0.00887500054632883,0.961,0.017000001456876884
30716,20,34,24,34319.979999999996,-65034,2,0.006624999781468405,0.961,0.02400000466200738
28758,20,34,26,34320,-64348,2,0.00525,0.9609999999999999,0.036375
26711,20,34,28,39312,22526,1,0.0165,0.863,0.11225
24652,20,34,30,39312,294039,1,0.025625,0.863,0.20049999999999998
22608,20,34,32,39312,415219,1,0.013874999999999998,0.863,0.49762499999999993
20501,20,34,34,39312,96859,1,0.010125,0.863,0.30337499999999995
39518,20,36,10,17035.2,-3096,1,0.01475,1.074,0.06975
38828,20,36,12,35318.39,-33533,2,0.016499998442737623,0.849,0.033999994337227724
37978,20,36,14,34819.2,68795,1,0.024323028673835127,0.9041971326164874,0.02274641577060932
36949,20,36,16,34320,198480,1,0.0315,0.9609999999999999,0.0255
35734,20,36,18,34319.99,67138,1,0.022374999526515015,0.961,0.03737500069201652
34299,20,36,20,34319.99,35300,1,0.020374998943764263,0.961,0.028250003277972984
32642,20,36,22,34319.99,-65716,2,0.010125000910548052,0.961,0.020750000801282288
30771,20,36,24,34319.969999999994,-65034,2,0.007250000218531661,0.9610000000000002,0.031375004115679596
28818,20,36,26,35568,-59790,2,0.0067609649122807,0.9339210526315789,0.06933552631578949
26775,20,36,28,38064,45782,1,0.01556967213114754,0.8850901639344262,0.11726434426229508
24705,20,36,30,39312,349036,1,0.033875,0.863,0.10850000000000001
22659,20,36,32,39312,175838,1,0.018,0.863,0.21937500000000004
20551,20,36,34,39312,-2033,1,0.00975,0.863,0.18274999999999997
18416,20,36,36,19656,-28959,2,0.008499999999999999,0.863,0.11699999999999999
39541,20,38,10,17035.2,-8501,1,0.01375,1.074,0.07075000000000001
38862,20,38,12,35318.39,-1278,1,0.019249998655091582,0.849,0.04624999752253712
38015,20,38,14,35193.59,185064,1,0.030519505398568323,0.8626524861487561,0.04904255434015115
36988,20,38,16,34319.979999999996,369149,1,0.0398749987616543,0.961,0.059125003277973945
35777,20,38,18,34319.979999999996,135553,1,0.02487500080128252,0.961,0.06850001398602214
34345,20,38,20,34319.939999999995,90394,1,0.02337499978146815,0.9610000000000001,0.04737499074881832
32690,20,38,22,34320,-53228,2,0.01225,0.9609999999999999,0.017375
30823,20,38,24,34319.979999999996,-65036,2,0.0064999997086245395,0.961,0.028249992569925744
28874,20,38,26,34320,-64348,2,0.005000000000000001,0.9609999999999999,0.04275
26833,20,38,28,37439.99,-8765,1,0.013727085130097523,0.8966874828225113,0.07912917738492986
24753,20,38,30,39312,462176,1,0.04125,0.863,0.09125
22703,20,38,32,39312,568763,1,0.046125,0.863,0.09974999999999999
20598,20,38,34,39312,-39887,2,0.012250000000000002,0.863,0.060250000000000005
18465,20,38,36,14742,-26238,2,0.010000000000000002,0.8630000000000001,0.03933333333333333
39567,20,40,10,17035.2,-24900,2,0.013749999999999998,1.074,0.0375
38893,20,40,12,34538.4,18084,1,0.018551942186088525,0.987719512195122,0.045195573622402896
38050,20,40,14,35318.39,265905,1,0.0347500030437401,0.849,0.06212500484874877
37025,20,40,16,34819.18,550254,1,0.05146416314226814,0.9041971643215031,0.06348074251030611
35818,20,40,18,34319.99,245772,1,0.03149999694055855,0.961,0.06462500630099251
34389,20,40,20,34319.99,179806,1,0.027750001092657656,0.961,0.06787499297056905
32736,20,40,22,34319.969999999994,-3643,2,0.01587499843385644,0.961,0.023875001638987453
30873,20,40,24,34319.979999999996,-65035,2,0.007625000364219327,0.961,0.02137500167540891
28927,20,40,26,34319.99,-64348,2,0.005249999490093092,0.961,0.0316250039699895
26890,20,40,28,37439.99,218318,1,0.028033338951212326,0.8966874828225113,0.04970417086115675
24802,20,40,30,39312,735734,1,0.055499999999999994,0.863,0.105625
